"","beta.1.1","beta.2.1","beta.1.2","beta.2.2","beta.1.3","beta.2.3","beta.1.4","beta.2.4"
"1",2.44403340225172,-1.08919227701587,2.38050927642041,-1.59418528933634,2.40947852027647,-0.925095486015224,2.38053492569775,-1.92934253254346
"2",1.41353416731737,1.7055431326426,1.35487984324335,1.13861264485477,1.36867360905679,1.96662477886267,1.31488860066513,1.12496955967668
"3",0.820580332255589,3.15894255464796,0.664242581215595,2.99079727636603,0.72678849541302,3.52290751930233,0.659580341087433,2.70238339655704
"4",-0.642761613755116,-1.1112476436542,-0.734044912980663,-1.48515236309162,-0.661626494010593,-0.973066628016426,-0.742515002130149,-1.51587201972805
"5",1.45823925329408,1.56086011050121,1.35400528469978,1.1715160376267,1.37558354160322,1.9704842840313,1.33647702289057,0.999257679639406
"6",-4.37437297268374,2.0345305283957,-4.4019696818767,1.30224739564996,-4.45175563415778,2.36058785319321,-4.48066396669762,1.48243404777114
"7",-1.62022620789607,0.551033604889368,-1.63225028080168,-0.141114112126597,-1.65441694120829,0.797267292098697,-1.6908349404695,-0.150482750028072
"8",0.124438339067406,0.695458169027414,0.0836958803000575,-0.081374014489135,0.0377054430324455,1.00662981172565,0.0233490253742826,-0.0297333168528822
"9",1.24427282954965,7.01239948667461,1.19699186779831,6.24512089735655,1.1670536802812,7.30946604811727,1.12819760418238,6.46159859686033
"10",2.7467961840905,1.49495768011141,2.70184173068365,0.866408807940611,2.68676117113872,1.79178639987589,2.63665980228341,1.01588457787161
"11",0.258419303361608,3.28588573112627,0.237621746260558,2.61994646655069,0.237678134062518,3.44087030163856,0.155898694021331,2.50050796368128
"12",0.617763938764199,-1.26948855043133,0.513985670049291,-1.7114452727462,0.567246689651593,-1.041423604043,0.449806899277209,-1.56751381184931
"13",-0.33646983220845,-0.311142717097095,-0.361496257724771,-0.941602983326844,-0.375068241128174,-0.065963336529153,-0.376995452324594,-1.13158288484028
"14",-0.540096765046753,-0.856327866448294,-0.556995368573136,-1.66017525431047,-0.56955558992111,-0.682824068230681,-0.571034081726959,-1.65534837731026
"15",1.36847018007155,-1.43496225564141,1.22847541433056,-1.72031732562197,1.31526897626183,-1.11721033826535,1.27055073422322,-2.01488335163059
"16",-1.06240582961208,0.243032388568434,-1.0941974620023,-0.467505607176395,-1.0783531460029,0.340877214907971,-1.05502338790135,-0.883858507630981
"17",-0.756037679690841,-3.05521784750973,-0.770055016651029,-3.79143797503894,-0.79277514208102,-2.81804136180719,-0.85827291095034,-3.69843177913655
"18",3.77242280433705,2.73696499242225,3.65071051922122,2.51188342676394,3.71697707647661,3.04667982044828,3.63877728071131,2.20483767615871
"19",1.27679213368526,3.32341140945395,1.24490973817989,2.52690846265202,1.23320789466533,3.58565199022615,1.18118536246376,2.79883851816962
"20",-1.71701933788328,0.601806821042928,-1.7709730659653,0.00695377996196954,-1.79128071959687,0.900869016115359,-1.71064627646868,-0.618000447377563
"21",-5.29078990127131,2.57448362520076,-5.4058811287546,2.16221642105304,-5.34176623522709,2.83317412137864,-5.39159227307618,1.8592868595954
"22",-1.07749289698119,-0.167727891211248,-1.1886915051306,-0.456891363834308,-1.15635179180696,0.175352889369527,-1.21322154110013,-0.680278985231433
"23",-2.94275158464118,0.274734316162206,-3.02704129703063,-0.232536460203879,-3.00626264534897,0.551129954452796,-3.04749102889928,-0.297216531040489
