"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","Year_t1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","MA","comments","X","antcount_t","antcount_t1","volume_t","volume_t1","ant_t","ant_t1","logsize_t","logsize_t1","flower1_YN","occ_t","occ_t1"
"99","T3","AD7",0,2004,130,80,80,19,25,26,1,12,"L",2005,0,0,1,138,87,51,15,33,35,2,33,"liom","",NA,NA,"","",12,33,217817.090648892,172006.910173022,"liom","liom",12.2914109558647,12.0552899304131,TRUE,"occ","occ"
"100","T3","AD8",0,2004,115,74,74,13,13,13,0,14,"L",2005,0,0,1,118,74,65,17,12,13,1,25,"liom","",NA,NA,"","",14,25,164865.546472636,149217.666164187,"liom","liom",12.012885550833,11.9131613656686,TRUE,"occ","occ"
"101","T3","LJ13",0,2004,41,23,23,2,0,0,0,0,"vacant",2005,0,0,1,50,24,22,5,0,0,NA,0,"vacant","",NA,NA,"","",0,0,5678.16692197575,6924.5938072875,"vacant","vacant",8.64438373462401,8.84283467334784,FALSE,"vac","vac"
"102","T3","LJ14",0,2004,57,54,54,7,0,0,0,0,"vacant",2005,0,0,1,70,54,30,5,2,3,1,0,"vacant","",NA,NA,"","",0,0,43514.1998448722,32326.988405439,"vacant","vacant",10.6808425970245,10.3836577146775,TRUE,"vac","vac"
"103","T3","LJ17",0,2004,55,43,43,8,0,0,0,17,"L",2005,0,0,1,67,52,31,11,0,0,NA,26,"liom","",NA,NA,"","",17,26,26623.6887422345,30209.2277076847,"liom","liom",10.189556652681,10.3159027099257,FALSE,"occ","occ"
"104","T3","LJ18",0,2004,73,56,56,12,0,0,0,22,"L",2005,0,0,1,90,60,31,14,0,0,NA,34,"liom","",NA,NA,"","",22,34,59933.2102500837,48779.116433207,"liom","liom",11.0009860586801,10.7950575583055,FALSE,"occ","occ"
"105","T3","LJ19",0,2004,71,42,42,9,0,0,0,26,"L",2005,0,0,1,72,44,35,2,0,0,NA,6,"liom","",NA,NA,"","",26,6,32788.8025255167,29410.0196265808,"liom","liom",10.3978423496695,10.2890906988916,FALSE,"occ","occ"
"106","T3","LJ2",0,2004,61,56,56,9,0,0,0,28,"L",2005,0,0,1,67,59,56,13,0,0,NA,15,"liom","",NA,NA,"","",28,15,50081.1756884261,57993.4731360328,"liom","liom",10.821400481705,10.968085751059,FALSE,"occ","occ"
"107","T3","LJ20",0,2004,49,37,37,11,0,0,0,0,"vacant",2005,0,0,1,52,32,25,3,0,0,NA,0,"vacant","",NA,NA,"","",0,0,17561.7647329547,11057.6207424727,"vacant","vacant",9.77347935946048,9.31087512919204,FALSE,"vac","vac"
"108","T3","LJ4",0,2004,71,63,63,26,0,0,0,21,"L",2005,0,0,1,76,67,52,14,8,8,0,28,"liom","",NA,NA,"","",21,28,73774.8056824125,70439.4814818513,"liom","liom",11.2087725658858,11.1625092014509,TRUE,"occ","occ"
"109","T3","LJ6",0,2004,56,36,36,11,0,0,0,18,"L",2005,0,0,1,62,38,35,4,0,1,1,4,"unk","",NA,NA,"","",18,4,19000.3523689111,21624.4985325158,"liom","other",9.85221280370877,9.98158214228338,TRUE,"occ","occ"
"110","T3","LJ8",0,2004,38,24,24,9,0,0,0,0,"vacant",2005,0,0,1,47,32,29,6,0,0,NA,0,"vacant","",NA,NA,"","",0,0,5730.26500014778,11446.3273835075,"vacant","vacant",8.65351705648368,9.34542420499819,FALSE,"vac","vac"
"111","T3","SJ10",0,2004,19,9,9,3,0,0,0,0,"vacant",2005,0,0,1,29,12,8,4,0,0,NA,0,"vacant","",NA,NA,"","",0,0,402.909257822891,759.218224617533,"vacant","vacant",5.99871136990028,6.63228925203596,FALSE,"vac","vac"
"112","T3","SJ11",0,2004,17,23,23,5,0,0,0,0,"vacant",2005,0,0,1,17,23,7,1,0,0,NA,0,"vacant","",NA,NA,"","",0,0,2354.36189447775,1001.38265833175,"vacant","vacant",7.76402501197592,6.90913698232204,FALSE,"vac","vac"
"113","T3","SJ12",0,2004,28,20,20,3,0,0,0,8,"L",2005,0,0,1,35,25,17,2,0,0,NA,0,"vacant","",NA,NA,"","",8,0,2932.15314335047,4040.87355067987,"liom","vacant",7.98349229334459,8.30421617299766,FALSE,"occ","vac"
"114","T3","SJ13",0,2004,25,10,10,7,0,0,0,0,"vacant",2005,0,0,1,24,15,8,4,0,0,NA,0,"vacant","",NA,NA,"","",0,0,654.498469497874,830.9512568745,"vacant","vacant",6.48386924691769,6.72257113714775,FALSE,"vac","vac"
"115","T3","SJ14",0,2004,25,31,31,7,0,0,0,9,"L",2005,0,0,1,29,32,18,2,0,0,NA,1,"liom","",NA,NA,"","",9,1,6289.73029187456,4745.11390385958,"liom","liom",8.74667346989989,8.46487071578428,FALSE,"occ","occ"
"116","T3","SJ15",0,2004,27,23,23,3,0,0,0,0,"vacant",2005,0,0,1,32,29,23,1,0,0,NA,0,"vacant","",NA,NA,"","",0,0,3739.28065593525,5663.2443568712,"vacant","vacant",8.22664853392403,8.64175221490409,FALSE,"vac","vac"
"117","T3","SJ19",0,2004,21,13,13,1,0,0,0,0,"vacant",2005,0,0,1,21,12,7,0,0,0,NA,0,"vacant","",NA,NA,"","",0,0,929.126027299181,496.175289726338,"vacant","vacant",6.8342443887079,6.20692927099781,FALSE,"vac","vac"
"118","T3","SJ3",0,2004,12,7,7,3,0,0,0,0,"vacant",2005,0,0,1,8,2,2,2,0,0,NA,0,"vacant","",NA,NA,"","",0,0,153.9380400259,8.37758040957278,"vacant","vacant",5.03655018396003,2.12555913886113,FALSE,"vac","vac"
"119","T3","SJ5",0,2004,27,20,20,5,0,0,0,2,"C",2005,0,0,1,28,19,15,1,0,0,NA,0,"vacant","",NA,NA,"","",2,0,2827.43338823081,2118.48064607072,"crem","vacant",7.94712464917371,7.65845443434904,FALSE,"occ","vac"
"120","T3","SJ9",0,2004,27,16,16,4,0,0,0,2,"L",2005,0,0,1,30,20,9,2,0,0,NA,0,"vacant","",NA,NA,"","",2,0,1809.55736846772,1651.29963854313,"liom","vacant",7.50083754654529,7.40931791657661,FALSE,"occ","vac"
"121","HT1B1","HT1B1",0,2005,1.5,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0353429173528852,NA,"vacant",NA,-3.34265726448231,NA,NA,"vac",NA
"122","HT2B3","HT2B3",0,2005,1.3,0.2,0.2,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0136135681655558,NA,"vacant",NA,-4.29668832433931,NA,NA,"vac",NA
"123","HT2B3","HT2B3",0,2005,1.6,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0376991118430775,NA,"vacant",NA,-3.27811874334474,NA,NA,"vac",NA
"124","HT2B3","HT2B3",0,2005,2.5,0.4,0.4,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.10471975511966,NA,"vacant",NA,-2.25646749581276,NA,NA,"vac",NA
"125","HT2B3","HT2B3",0,2005,2.4,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0565486677646163,NA,"vacant",NA,-2.87265363523657,NA,NA,"vac",NA
"126","HT3B1","HT3B1",0,2005,1.4,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0329867228626928,NA,"vacant",NA,-3.41165013596926,NA,NA,"vac",NA
"127","HT3B1","HT3B1",0,2005,1.5,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0353429173528852,NA,"vacant",NA,-3.34265726448231,NA,NA,"vac",NA
"128","HT3B2","HT3B2",0,2005,2.4,0.4,0.4,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.100530964914873,NA,"vacant",NA,-2.29728949033301,NA,NA,"vac",NA
"129","HT3B2","HT3B2",0,2005,1.396,0.308,0.308,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0346701306253532,NA,"vacant",NA,-3.36187675161554,NA,NA,"vac",NA
"130","HT3B2","HT3B2",0,2005,1.9,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0447676953136545,NA,"vacant",NA,-3.10626848641808,NA,NA,"vac",NA
"131","HT3B2","HT3B2",0,2005,1.396,0.308,0.308,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0346701306253532,NA,"vacant",NA,-3.36187675161554,NA,NA,"vac",NA
"132","HT3B3","HT3B3",0,2005,2.1,0.4,0.4,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0879645943005142,NA,"vacant",NA,-2.43082088295753,NA,NA,"vac",NA
"133","HT4B1","HT4B1",0,2005,0.8,0.2,0.2,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.00837758040957278,NA,"vacant",NA,-4.78219614012101,NA,NA,"vac",NA
"134","HT4B2","HT4B2",0,2005,1.4,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,0.0329867228626928,NA,"vacant",NA,-3.41165013596926,NA,NA,"vac",NA
"135","T1","AD10",0,2005,102,63,36,13,3,3,0,0,"vacant",2006,0,0,1,100,73,52,7,0,2,2,20,"crem","",NA,NA,"","",0,20,65430.3428953963,102265.385859043,"vacant","crem",11.088741388495,11.5353265355342,TRUE,"vac","occ"
"136","T1","AD11",0,2005,93,34,29,3,3,3,0,27,"crem",2006,0,0,1,94,40,29,5,0,0,NA,25,"crem","",NA,NA,"","",27,25,24158.6511565647,29291.0318048261,"crem","crem",10.0923978208778,10.285036666406,FALSE,"occ","occ"
"137","T1","AD14",0,2005,100,117,45,12,12,13,1,36,"liom",2006,0,0,1,102,114,149,1,3,3,0,49,"liom","",NA,NA,"","",36,49,171766.578335022,461764.247294324,"liom","liom",12.0538917313944,13.0428097525813,TRUE,"occ","occ"
"138","T1","AD15",0,2005,105,49,27,3,2,2,0,4,"liom",2006,0,0,1,118,44,34,1,0,1,1,17,"liom","",NA,NA,"","",4,17,39694.023178107,46987.2305234157,"liom","liom",10.5889559056717,10.7576311527864,TRUE,"occ","occ"
"139","T1","AD16",0,2005,68,115,38,11,4,4,0,17,"liom",2006,0,0,1,64,94,38,2,6,10,4,28,"liom","",NA,NA,"","",17,28,104183.851772835,72985.4805281981,"liom","liom",11.5539124229025,11.1980158034739,TRUE,"occ","occ"
"140","T1","AD17",0,2005,95,62,49,11,18,18,0,49,"crem",2006,0,0,1,98,62,49,15,11,17,6,60,"liom","",NA,NA,"","",49,60,76608.7186054913,79027.9412982963,"crem","liom",11.2464661691667,11.2775567562368,TRUE,"occ","occ"
"141","T1","AD18",0,2005,107,53,43,5,11,11,0,18,"crem",2006,0,0,1,97,52,40,3,1,1,0,46,"liom","",NA,NA,"","",18,46,64540.8794753487,53734.847944551,"crem","liom",11.0750540923391,10.891817007543,TRUE,"occ","occ"
"142","T1","AD19",0,2005,98,61,42,3,11,11,0,41,"liom",2006,0,0,1,93,65,38,3,0,1,1,37,"liom","",NA,NA,"","",41,37,68047.0277764488,64575.2406449973,"liom","liom",11.1279543300714,11.075586344554,TRUE,"occ","occ"
"143","T1","AD20",0,2005,125,81,34,12,2,7,5,8,"liom",2006,0,0,1,125,54,26,5,19,19,0,46,"liom","",NA,NA,"","",8,46,108196.778238867,52359.8775598299,"liom","liom",11.5917068689703,10.8658958815916,TRUE,"occ","occ"
"144","T1","AD21",0,2005,117,119,56,19,6,6,0,25,"liom",2006,0,0,1,92,122,78,16,3,3,0,49,"liom","",NA,NA,"","",25,49,234514.982851957,240855.436775217,"liom","liom",12.3652747575863,12.3919521850866,TRUE,"occ","occ"
"145","T1","AD22",0,2005,84,45,34,6,6,6,0,3,"liom",2006,0,0,1,84,40,28,6,1,2,1,41,"liom","",NA,NA,"","",3,41,34311.6895643443,25421.7677528486,"liom","liom",10.4432413787189,10.143361084137,TRUE,"occ","occ"
"146","T1","AD23",0,2005,107,93,72,7,31,31,0,29,"liom",2006,0,0,1,88,105,90,6,5,7,2,55,"liom","",NA,NA,"","",29,55,190660.312903252,219008.277863378,"liom","liom",12.1582486572046,12.2968648065472,TRUE,"occ","occ"
"147","T1","AD27",0,2005,132,63,52,7,23,25,2,0,"vacant",2006,0,0,1,114,49,45,4,5,22,17,15,"crem","",NA,NA,"","",0,15,114255.797820244,65927.8926319086,"vacant","crem",11.6461950542544,11.096316887876,TRUE,"vac","occ"
"148","T1","AD28",0,2005,96,70,43,6,5,5,0,23,"crem",2006,0,0,1,99,64,42,5,0,0,NA,8,"crem","",NA,NA,"","",23,8,80229.9931873761,72804.0535524533,"crem","crem",11.292652703834,11.1955269133002,FALSE,"occ","occ"
"149","T1","AD29",0,2005,54,141,61,26,26,27,1,8,"dropoff",2006,0,0,1,149,139,64,15,9,9,0,25,"liom","",NA,NA,"","",8,25,144213.239966713,401871.288700114,"other","liom",11.8790483163082,12.9038871389705,TRUE,"occ","occ"
"150","T1","AD3",0,2005,95,59,50,6,9,13,4,33,"crem",2006,0,0,1,97,58,54,1,1,1,0,18,"crem","",NA,NA,"","",33,18,73872.9150029902,79637.2793733989,"crem","crem",11.2101015310003,11.2852375960351,TRUE,"occ","occ"
"151","T1","AD4",0,2005,103,98,29,15,17,18,1,4,"drpoff",2006,0,0,1,113,107,34,3,3,5,2,0,"vacant","",NA,NA,"","",4,0,108730.979889671,147036.550014586,"other","vacant",11.5966320360883,11.8984364744102,TRUE,"occ","vac"
"152","T1","AD6",0,2005,78,84,54,16,1,1,0,36,"liom",2006,0,0,1,85,93,63,0,0,0,NA,32,"crem","",NA,NA,"","",36,32,97221.2970543165,135386.935406452,"liom","crem",11.4847450719455,11.8158921459309,FALSE,"occ","occ"
"153","T1","AD8",0,2005,174,82,79,14,21,21,0,55,"liom",2006,0,0,1,171,86,73,11,16,19,3,72,"liom","",NA,NA,"","",55,72,295195.434004666,282943.026306125,"liom","liom",12.595392904125,12.5530008358846,TRUE,"occ","occ"
"154","T1","AD9",0,2005,87,63,31,8,6,6,0,0,"vacant",2006,0,0,1,89,78,35,7,0,4,4,26,"crem","",NA,NA,"","",0,26,50313.3917454039,74379.8895174633,"vacant","crem",10.8260265581361,11.2169408820983,TRUE,"vac","occ"
"155","T1","LJ11",0,2005,58,39,28,4,0,0,0,18,"crem",2006,0,0,1,5,40,28,0,0,0,NA,3,"crem","",NA,NA,"","",18,3,17040.6530515405,1513.20046147908,"crem","crem",9.74335712426986,7.32198219772782,FALSE,"occ","occ"
"156","T1","LJ12",0,2005,76,72,31,9,0,0,0,23,"crem",2006,0,0,1,80,68,24,9,0,0,NA,20,"crem","",NA,NA,"","",23,20,52771.1643980623,44317.40036664,"crem","crem",10.8737201916871,10.6991326637135,FALSE,"occ","occ"
"157","T1","LJ13",0,2005,73,37,22,5,0,0,0,0,"vacant",2006,0,0,1,67,30,29,0,0,0,NA,0,"vacant","",NA,NA,"","",0,0,16631.6569579513,15264.6714545581,"vacant","vacant",9.71906320390134,9.63329638214391,FALSE,"vac","vac"
"158","T1","LJ14",0,2005,66,40,29,7,1,1,0,0,"vacant",2006,0,0,1,62,33,28,0,0,0,NA,0,"vacant","",NA,NA,"","",0,0,20566.0436076439,15099.4105910098,"vacant","vacant",9.93139662616245,9.62241098833322,FALSE,"vac","vac"
"159","T1","LJ15",0,2005,46,19,21,5,0,0,0,0,"vacant",2006,0,0,1,21,8,2,0,0,0,NA,0,"vacant","",NA,NA,"","",0,0,4817.10873550435,137.444678594553,"vacant","vacant",8.47992917965848,4.92322149865302,FALSE,"vac","vac"
"160","T1","LJ16",0,2005,70,69,52,11,0,0,0,41,"liom",2006,0,0,1,75,74,53,9,0,3,3,74,"liom","",NA,NA,"","",41,74,67077.5846434286,79173.043608984,"liom","liom",11.1136052081843,11.279391161395,TRUE,"occ","occ"
"161","T1","LJ17",0,2005,49,34,28,10,0,0,0,12,"crem",2006,0,0,1,46,35,35,1,0,0,NA,0,"vacant","",NA,NA,"","",12,0,12327.8713720741,14752.3955024821,"crem","vacant",9.41961794314232,9.59916075552932,FALSE,"occ","vac"
"162","T1","LJ3",0,2005,49,34,24,5,0,0,0,2,"dropoff",2006,0,0,1,49,36,29,6,0,0,NA,0,"vacant","",NA,NA,"","",2,0,10788.4909718151,13549.7545647797,"other","vacant",9.28623519414498,9.51412371284341,FALSE,"occ","vac"
"163","T1","LJ8",0,2005,48,45,21,5,0,0,0,1,"liom",2006,0,0,1,48,32,23,0,0,0,NA,8,"liom","",NA,NA,"","",1,8,13684.7775990371,9503.31777710913,"liom","liom",9.52403936990225,9.15939625631434,FALSE,"occ","occ"
"164","T1","LJ9",0,2005,77,45,39,4,0,0,0,26,"crem",2006,0,0,1,82,52,35,3,0,1,1,21,"crem","",NA,NA,"","",26,21,35559.6872459829,40621.9711081611,"crem","crem",10.4789678944818,10.6120643595149,TRUE,"occ","occ"
"165","T1","SJ11",0,2005,34,26,23,0,0,0,0,0,"vacant",2006,0,0,1,37,24,20,1,0,0,NA,5,"liom","",NA,NA,"","",0,5,5342.93280589894,4688.30343670717,"vacant","liom",8.58352999577892,8.45282605542226,FALSE,"vac","occ"
"166","T1","SJ13",0,2005,33,12,12,3,0,0,0,0,"vacant",2006,0,0,1,31,18,9,1,0,0,NA,0,"vacant","",NA,NA,"","",0,0,1244.07069082156,1479.10109121824,"vacant","vacant",7.12614409710388,7.29918981143531,FALSE,"vac","vac"
"167","T1","SJ17",0,2005,26,11,10,3,0,0,0,0,"vacant",2006,0,0,1,20,12,4,0,0,0,NA,0,"vacant","",NA,NA,"","",0,0,750.447945126262,335.103216382911,"vacant","vacant",6.62067028840984,5.81443859297506,FALSE,"vac","vac"
"168","T1","SJ2",0,2005,51,22,14,2,0,0,0,8,"crem",2006,0,0,1,52,22,11,5,0,0,NA,16,"crem","",NA,NA,"","",8,16,4325.97308399314,3706.29393307256,"crem","crem",8.37239238457805,8.2177877164559,FALSE,"occ","occ"
"169","T1","SJ20",0,2005,21,19,14,0,0,0,0,0,"vacant",2006,0,0,1,18,14,8,0,0,0,NA,0,"vacant","",NA,NA,"","",0,0,1496.77254989469,570.199066626548,"vacant","vacant",7.31106643559789,6.34598553955431,FALSE,"vac","vac"
"170","T1","SJ3",0,2005,34,35,27,4,0,0,0,2,"crem",2006,0,0,1,34,35,18,2,0,0,NA,6,"crem","",NA,NA,"","",2,6,8554.03319694941,6250.85308278639,"crem","crem",9.05415816964785,8.74047322666191,FALSE,"occ","occ"
"171","T1","SJ4",0,2005,61,33,24,7,0,0,0,13,"crem",2006,0,0,1,55,35,34,0,0,0,NA,14,"crem","",NA,NA,"","",13,14,12971.4397171314,17138.3696730366,"crem","crem",9.47050527478392,9.7490750693685,FALSE,"occ","occ"
"172","T1","SJ5",0,2005,30,14,9,3,0,0,0,6,"crem",2006,0,0,1,30,15,6,2,0,0,NA,8,"crem","",NA,NA,"","",6,8,1038.68907109313,865.901475145687,"crem","crem",6.94571468846196,6.76377113205051,FALSE,"occ","occ"
"173","T1","SJ7",0,2005,33,24,22,3,0,0,0,0,"vacant",2006,0,0,1,38,25,19,1,0,0,NA,7,"liom","",NA,NA,"","",0,7,4570.23191280975,4815.01434040196,"vacant","liom",8.42731922938618,8.47949430250442,FALSE,"vac","occ"
"174","T1","SJ9",0,2005,9,5,4,2,0,0,0,0,"vacant",2006,0,0,1,10,6,2,0,0,0,NA,0,"vacant","",NA,NA,"","",0,0,47.712938426395,41.8879020478639,"vacant","vacant",3.86520260695017,3.73499705129523,FALSE,"vac","vac"
"175","T2","AD1",0,2005,124,88,73,16,20,20,0,38,"liom",2006,0,0,1,111,76,74,15,17,17,0,83,"liom","",NA,NA,"","",38,83,210369.159865394,163460.992757094,"liom","liom",12.2566191705155,12.0043296644464,TRUE,"occ","occ"
"176","T2","AD11",0,2005,80,57,41,4,1,1,0,0,"vacant",2006,0,0,1,81,64,40,1,4,4,0,0,"vacant","",NA,NA,"","",0,0,50286.4264084606,57340.3491133209,"vacant","vacant",10.8254904669565,10.9567598278967,TRUE,"vac","vac"
"177","T2","AD12",0,2005,151,119,69,5,15,17,2,27,"crem",2006,0,0,1,153,109,71,12,3,10,7,19,"crem","",NA,NA,"","",27,19,349302.167979586,324447.981299486,"crem","crem",12.7636926374163,12.6898804981144,TRUE,"occ","occ"
"178","T2","AD14",0,2005,100,105,53,16,11,23,12,9,"liom",2006,0,0,1,108,114,52,4,0,5,5,18,"crem","",NA,NA,"","",9,18,163388.997925449,194781.886115221,"liom","crem",12.0038891269835,12.1796356787788,TRUE,"occ","occ"
"179","T2","AD15",0,2005,137,81,78,8,9,9,0,44,"liom",2006,0,0,1,126,76,69,10,3,3,0,40,"liom","",NA,NA,"","",44,40,226685.348561048,173386.462047029,"liom","liom",12.3313182052101,12.0632782667341,TRUE,"occ","occ"
"180","T2","AD16",0,2005,84,77,40,7,2,2,0,5,"liom",2006,0,0,1,65,74,71,0,1,3,2,8,"liom","",NA,NA,"","",5,8,75259.2082112337,89445.3970877532,"liom","liom",11.2286935433803,11.4013836296783,TRUE,"occ","occ"
"181","T2","AD17",0,2005,94,64,32,8,0,0,0,12,"liom",2006,0,0,1,86,65,33,14,3,3,0,34,"liom","",NA,NA,"","",12,34,56699.4642119886,54057.9083890952,"liom","liom",10.9455200401472,10.8978111285362,TRUE,"occ","occ"
"182","T2","AD18",0,2005,128,95,70,21,22,23,1,18,"liom",2006,0,0,1,129,95,75,35,10,15,5,39,"liom","",NA,NA,"","",18,39,228079.626650619,244003.574413502,"liom","liom",12.3374500866623,12.4049381534037,TRUE,"occ","occ"
"183","T2","AD19",0,2005,126,47,36,3,5,5,0,12,"liom",2006,0,0,1,140,48,33,11,0,1,1,44,"liom","",NA,NA,"","",12,44,56811.3834502727,60118.3024172577,"liom","liom",10.9474919974862,11.0040696068957,TRUE,"occ","occ"
"184","T2","AD22",0,2005,82,72,65,6,4,4,0,26,"liom",2006,0,0,1,81,61,52,5,3,5,2,43,"liom","",NA,NA,"","",26,43,100731.110546846,67694.0567518486,"liom","liom",11.520209973862,11.1227536670386,TRUE,"occ","occ"
"185","T2","AD23",0,2005,145,137,98,14,9,9,0,16,"liom",2006,0,0,1,141,139,64,11,8,16,8,0,"vacant","",NA,NA,"","",16,0,524097.830681291,380294.306756484,"liom","vacant",13.1694336456504,12.8487007234033,TRUE,"occ","vac"
"186","T2","AD24",0,2005,153,93,54,11,7,7,0,27,"liom",2006,0,0,1,152,101,48,13,0,0,NA,9,"liom","",NA,NA,"","",27,9,216388.778638907,220863.911924099,"liom","liom",12.2848319698914,12.3053020076787,FALSE,"occ","occ"
"187","T2","AD28",0,2005,117,60,53,9,15,17,2,50,"crem",2006,0,0,1,97,62,53,7,1,2,1,14,"liom","",NA,NA,"","",50,14,97780.3041971147,83960.699913361,"crem","liom",11.4904784471639,11.3381041101714,TRUE,"occ","occ"
"188","T2","AD29",0,2005,95,90,47,12,3,4,1,9,"liom",2006,0,0,1,102,89,39,4,0,4,4,0,"vacant","",NA,NA,"","",9,0,116700.676853053,109377.689827382,"liom","vacant",11.6673676181983,11.602562216065,TRUE,"occ","vac"
"189","T2","AD3",0,2005,116,49,42,3,1,1,0,16,"liom",2006,0,0,1,108,42,37,0,0,0,NA,0,"vacant","",NA,NA,"","",16,0,62870.8611805779,44115.0294398713,"liom","vacant",11.0488380790816,10.6945558069998,FALSE,"occ","vac"
"190","T2","AD30",0,2005,124,72,42,8,12,13,1,21,"liom",2006,0,0,1,113,74,41,11,2,5,3,0,"vacant","",NA,NA,"","",21,0,105472.69015897,97809.887527936,"liom","vacant",11.5662073373355,11.4907809503803,TRUE,"occ","vac"
"191","T2","AD4",0,2005,171,99,69,24,16,25,9,23,"crem",2006,0,0,1,185,100,68,21,15,17,2,3,"crem","",NA,NA,"","",23,3,315880.858133146,341742.448857498,"crem","crem",12.6631203902507,12.7418126588264,TRUE,"occ","occ"
"192","T2","AD6",0,2005,78,58,54,12,4,6,2,38,"liom",2006,0,0,1,83,52,58,10,3,5,2,61,"liom","",NA,NA,"","",38,61,64038.2246507743,65731.2812916714,"liom","liom",11.0672354442213,11.0933302143229,TRUE,"occ","occ"
"193","T2","AD7",0,2005,173,93,55,27,8,11,3,18,"liom",2006,0,0,1,173,87,59,6,1,8,7,25,"liom","",NA,NA,"","",18,25,248015.126432749,241357.306201628,"liom","liom",12.4212450169675,12.394033712856,TRUE,"occ","occ"
"194","T2","AD9",0,2005,86,73,36,5,4,4,0,13,"liom",2006,0,0,1,73,71,48,6,6,8,2,78,"liom","",NA,NA,"","",13,78,66874.4283184964,67658.9756338835,"liom","liom",11.1105719356533,11.122235302313,TRUE,"occ","occ"
"195","T2","LJ10",0,2005,72,36,21,1,0,0,0,0,"vacant",2006,0,0,1,66,33,18,3,0,0,NA,0,"vacant","",NA,NA,"","",0,0,15310.5517972699,11235.5134264822,"vacant","vacant",9.63629752962667,9.32683488241659,FALSE,"vac","vac"
"196","T2","LJ11",0,2005,70,32,18,2,0,0,0,2,"liom",2006,0,0,1,74,24,17,0,0,0,NA,2,"crem","",NA,NA,"","",2,2,11453.7232162128,8141.56826147185,"liom","crem",9.34607012784716,9.0047381015543,FALSE,"occ","occ"
"197","T2","LJ12",0,2005,68,48,28,3,0,0,0,4,"lg unk",2006,0,0,1,62,50,29,4,0,0,NA,22,"crem","",NA,NA,"","",4,22,25706.6054867741,25325.2946784446,"other","crem",10.1545032606903,10.1395589649206,FALSE,"occ","occ"
"198","T2","LJ14",0,2005,57,59,33,8,0,0,0,1,"liom",2006,0,0,1,50,45,44,2,0,0,NA,0,"vacant","",NA,NA,"","",1,0,31576.147761231,25921.4118844633,"liom","vacant",10.3601572968741,10.1628246198339,FALSE,"occ","vac"
"199","T2","LJ17",0,2005,74,60,45,11,0,0,0,27,"crem",2006,0,0,1,72,62,40,0,0,0,NA,5,"liom","",NA,NA,"","",27,5,53397.257633984,49027.6949519223,"crem","liom",10.8855146684607,10.8001406205261,FALSE,"occ","occ"
"200","T2","LJ2",0,2005,60,44,33,5,0,0,0,53,"liom",2006,0,0,1,46,55,36,1,0,0,NA,33,"liom","",NA,NA,"","",53,33,23283.1285539174,24931.5483991947,"liom","liom",10.055484280871,10.1238892844643,FALSE,"occ","occ"
"201","T2","LJ5",0,2005,75,62,50,13,0,1,1,0,"vacant",2006,0,0,1,72,46,36,3,16,16,0,82,"liom","",NA,NA,"","",0,82,61575.2160103599,31686.1035041067,"vacant","liom",11.028014731068,10.3636334884861,TRUE,"vac","occ"
