"","vacvac","vaccrem","vacliom","cremvac","cremcrem","cremliom","liomvac","liomcrem","liomliom"
"1",0.982042189496073,0.0098003805841838,0.00815742991974337,0.961691427216871,0.00280619250669899,0.00606962508228621,0.966503494004329,0.0046591242897439,0.0288373817059272
"2",0.981592751175024,0.010006227848682,0.00840102097629442,0.960849409012668,0.00286393589867051,0.0062482582231353,0.965562305810765,0.00475452812576257,0.0296831660634725
"3",0.981131938007291,0.0102162781454316,0.00865178384727689,0.959989268968079,0.00292281006513394,0.00643202229957001,0.964595337546412,0.0048517512451762,0.0305529112084118
"4",0.980659464656475,0.0104306114863646,0.00890992385716063,0.959110641035841,0.0029828346206942,0.00662105801642921,0.963601932038284,0.00495082162925531,0.031447246332461
"5",0.980175039002135,0.0106493091230207,0.00917565187484468,0.958213153051508,0.00304402940719443,0.00681550958510818,0.962581418415688,0.00505176734547173,0.0323668142388399
"6",0.979678362004665,0.0108724535512743,0.00944918444406125,0.957296426696672,0.00310641449093958,0.00701552479223394,0.961533112011035,0.00515461652718454,0.03331227146178
"7",0.9791691275691,0.011100128515204,0.00973074391569564,0.956360077465701,0.00317001015958706,0.00722125506864945,0.960456314272779,0.00525939735207446,0.0342842883751466
"8",0.978647022407979,0.0113324190100457,0.010020558581975,0.955403714636235,0.00323483691868917,0.00743285555863931,0.959350312691484,0.00536613801928151,0.0352835492892347
"9",0.978111725903357,0.0115694112841711,0.0103188628124716,0.954426941243687,0.00330091548787238,0.00765048518932566,0.958214380740045,0.00547486672519979,0.0363107525347551
"10",0.977562909968112,0.0118111928400282,0.0106258971918597,0.95342935406,0.00336826679663744,0.00787430674015704,0.957047777829137,0.00558561163788349,0.0373666105329794
